,name,rating,
156,Neeschal sharma N,5 stars,BG Brothers Health Club Futsal
157,Prem Karki,1 star,BG Brothers Health Club Futsal
158,Nischal Dhoni Neupane,4 stars,BG Brothers Health Club Futsal
159,Roshan Khadka,4 stars,BG Brothers Health Club Futsal
160,Prakash Bhandari,4 stars,BG Brothers Health Club Futsal
161,mukul bhattarai,3 stars,BG Brothers Health Club Futsal
162,Prakash Gharti,3 stars,BG Brothers Health Club Futsal
163,Bizay _FF (FreeFire Nepal),1 star,BG Brothers Health Club Futsal
164,Pratik Koirala,3 stars,BG Brothers Health Club Futsal
165,pratik rajbhandari,3 stars,BG Brothers Health Club Futsal
166,Shishir Ghimire,4 stars,BG Brothers Health Club Futsal
167,Gopal Dahal,4 stars,BG Brothers Health Club Futsal
168,Shiwakoti Bag Industry,5 stars,BG Brothers Health Club Futsal
169,Anij Shrestha,3 stars,BG Brothers Health Club Futsal
170,Diwash Timilsina,2 stars,BG Brothers Health Club Futsal
171,Prayush Karki,5 stars,BG Brothers Health Club Futsal
172,jovial,5 stars,BG Brothers Health Club Futsal
173,Ramesh Man Shrestha,3 stars,BG Brothers Health Club Futsal
174,Niraj Karki,4 stars,BG Brothers Health Club Futsal
175,Bikalpa Paudel,1 star,BG Brothers Health Club Futsal
176,Akanksha Singh,3 stars,BG Brothers Health Club Futsal
177,Suresh Khatiwoda,1 star,BG Brothers Health Club Futsal
178,Na Ran,4 stars,BG Brothers Health Club Futsal
179,Rajendra Thapa,1 star,BG Brothers Health Club Futsal
180,Manas Chapagain,4 stars,BG Brothers Health Club Futsal
181,Sugat Bajracharya,1 star,BG Brothers Health Club Futsal
182,Umang Prajapati,1 star,BG Brothers Health Club Futsal
183,Suman Chaulagain,5 stars,BG Brothers Health Club Futsal
184,Jenish Basnet,5 stars,BG Brothers Health Club Futsal
185,Nabin Chochangi,5 stars,BG Brothers Health Club Futsal
186,Sangam Limbu,4 stars,BG Brothers Health Club Futsal
187,Mobesh Raj Rokaya,2 stars,BG Brothers Health Club Futsal
188,Chandika Adhikari,5 stars,BG Brothers Health Club Futsal
189,Rick Stha,2 stars,BG Brothers Health Club Futsal
190,Srijan Pant,1 star,BG Brothers Health Club Futsal
191,Nirdesh Ale,4 stars,BG Brothers Health Club Futsal
192,Vivek Katuwal,5 stars,BG Brothers Health Club Futsal
193,Sujan Nepal,5 stars,BG Brothers Health Club Futsal
194,Yubak Giri,5 stars,BG Brothers Health Club Futsal
195,Binayak Adhikari,3 stars,BG Brothers Health Club Futsal
196,Bijay Khadka,4 stars,BG Brothers Health Club Futsal
197,Abhi Khatiwada,2 stars,BG Brothers Health Club Futsal
198,Pradosh Karki,2 stars,BG Brothers Health Club Futsal
199,Dibya Raj Adhikari,3 stars,BG Brothers Health Club Futsal
200,jhalak adhikari,5 stars,BG Brothers Health Club Futsal
201,Rajeev Bhujel,4 stars,BG Brothers Health Club Futsal
